"T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
297.05,0.6315,-0.0048364,0,0.059225,2.16,0.4,0
297.08,0.62975,-0.0047747,0,0.055594,2.18,0.4,0
297.1,0.62803,-0.004715,0,0.051974,2.2,0.4,0
297.12,0.62632,-0.0046577,0,0.048364,2.22,0.4,0
297.14,0.62464,-0.0046031,0,0.044764,2.24,0.4,0
297.16,0.62298,-0.0045517,0,0.041175,2.26,0.4,0
297.19,0.62134,-0.0045043,0,0.037596,2.28,0.4,0
297.21,0.61972,-0.0044623,0,0.034028,2.3,0.4,0
297.23,0.61813,-0.0044274,0,0.03047,2.32,0.4,0
297.25,0.61655,-0.0044023,0,0.026924,2.34,0.4,0
297.27,0.61499,-0.0043909,0,0.023385,2.36,0.4,0
297.3,0.61345,-0.0043982,0,0.019859,2.38,0.4,0
297.32,0.61192,-0.0044314,0,0.016329,2.4,0.4,0
297.34,0.61043,-0.0044979,0,0.012832,2.42,0.4,0
297.36,0.60894,-0.0046081,0,0.0092541,2.44,0.4,0
297.38,0.60756,-0.0047563,0,0.0058511,2.46,0.4,0
297.4,0.60599,-0.0049503,0,0.0018741,2.48,0.4,0
295.12,1.7803,-0.17871,0,0.3935,0.12,0.41667,0
295.1,1.7212,-0.17287,0,0.39635,0.14,0.41667,0
295.07,1.6634,-0.16511,0,0.39938,0.16,0.41667,0
295.05,1.6075,-0.15615,0,0.40217,0.18,0.41667,0
295.03,1.5536,-0.14655,0,0.40448,0.2,0.41667,0
295.02,1.5022,-0.13675,0,0.40623,0.22,0.41667,0
295,1.4533,-0.1271,0,0.4074,0.24,0.41667,0
294.99,1.407,-0.11781,0,0.408,0.26,0.41667,0
294.99,1.3633,-0.10903,0,0.40808,0.28,0.41667,0
294.98,1.322,-0.10086,0,0.40768,0.3,0.41667,0
294.98,1.2832,-0.093314,0,0.40685,0.32,0.41667,0
294.98,1.2466,-0.086405,0,0.40562,0.34,0.41667,0
294.98,1.2123,-0.080108,0,0.40404,0.36,0.41667,0
294.98,1.1801,-0.074389,0,0.40215,0.38,0.41667,0
294.99,1.1497,-0.069203,0,0.39997,0.4,0.41667,0
294.99,1.1212,-0.064503,0,0.39753,0.42,0.41667,0
295,1.0943,-0.060241,0,0.39487,0.44,0.41667,0
295.01,1.069,-0.056372,0,0.39201,0.46,0.41667,0
295.02,1.0452,-0.052853,0,0.38897,0.48,0.41667,0
295.03,1.0227,-0.049644,0,0.38577,0.5,0.41667,0
295.04,1.0015,-0.046711,0,0.38243,0.52,0.41667,0
295.05,0.9814,-0.044021,0,0.37897,0.54,0.41667,0
295.06,0.96241,-0.041549,0,0.3754,0.56,0.41667,0
295.07,0.94442,-0.039269,0,0.37174,0.58,0.41667,0
295.09,0.92736,-0.03716,0,0.36799,0.6,0.41667,0
295.1,0.91118,-0.035205,0,0.36418,0.62,0.41667,0
295.12,0.89582,-0.033388,0,0.36031,0.64,0.41667,0
295.13,0.88122,-0.031694,0,0.35638,0.66,0.41667,0
295.15,0.86734,-0.030113,0,0.35241,0.68,0.41667,0
295.16,0.85414,-0.028633,0,0.3484,0.7,0.41667,0
295.18,0.84156,-0.027247,0,0.34436,0.72,0.41667,0
295.2,0.82957,-0.025945,0,0.3403,0.74,0.41667,0
295.21,0.81815,-0.024722,0,0.33621,0.76,0.41667,0
295.23,0.80725,-0.023571,0,0.3321,0.78,0.41667,0
295.25,0.79685,-0.022486,0,0.32798,0.8,0.41667,0
295.27,0.78691,-0.021464,0,0.32384,0.82,0.41667,0
295.28,0.77742,-0.0205,0,0.3197,0.84,0.41667,0
295.3,0.76834,-0.019589,0,0.31554,0.86,0.41667,0
295.32,0.75967,-0.018728,0,0.31139,0.88,0.41667,0
295.34,0.75136,-0.017915,0,0.30722,0.9,0.41667,0
295.36,0.74341,-0.017146,0,0.30306,0.92,0.41667,0
295.38,0.73579,-0.016419,0,0.29889,0.94,0.41667,0
295.4,0.72849,-0.015731,0,0.29473,0.96,0.41667,0
295.42,0.72149,-0.01508,0,0.29057,0.98,0.41667,0
295.44,0.71478,-0.014464,0,0.2864,1,0.41667,0
295.46,0.70833,-0.01388,0,0.28225,1.02,0.41667,0
295.48,0.70214,-0.013327,0,0.27809,1.04,0.41667,0
295.5,0.6962,-0.012804,0,0.27394,1.06,0.41667,0
295.52,0.69048,-0.012308,0,0.2698,1.08,0.41667,0
295.55,0.68498,-0.011839,0,0.26566,1.1,0.41667,0
295.57,0.67969,-0.011394,0,0.26152,1.12,0.41667,0
295.59,0.67459,-0.010972,0,0.2574,1.14,0.41667,0
295.61,0.66968,-0.010573,0,0.25328,1.16,0.41667,0
295.63,0.66495,-0.010194,0,0.24916,1.18,0.41667,0
295.65,0.66038,-0.0098351,0,0.24506,1.2,0.41667,0
295.68,0.65597,-0.009495,0,0.24096,1.22,0.41667,0
295.7,0.65172,-0.0091726,0,0.23687,1.24,0.41667,0
295.72,0.64761,-0.0088669,0,0.23279,1.26,0.41667,0
295.74,0.64363,-0.008577,0,0.22871,1.28,0.41667,0
295.76,0.63978,-0.0083021,0,0.22465,1.3,0.41667,0
295.79,0.63605,-0.0080414,0,0.22059,1.32,0.41667,0
295.81,0.63244,-0.0077941,0,0.21655,1.34,0.41667,0
295.83,0.62895,-0.0075594,0,0.21251,1.36,0.41667,0
295.85,0.62555,-0.0073368,0,0.20848,1.38,0.41667,0
295.88,0.62226,-0.0071254,0,0.20446,1.4,0.41667,0
295.9,0.61906,-0.0069248,0,0.20045,1.42,0.41667,0
295.92,0.61595,-0.0067342,0,0.19645,1.44,0.41667,0
295.95,0.61292,-0.0065533,0,0.19246,1.46,0.41667,0
295.97,0.60998,-0.0063813,0,0.18848,1.48,0.41667,0
295.99,0.60711,-0.0062179,0,0.18451,1.5,0.41667,0
296.02,0.60432,-0.0060624,0,0.18055,1.52,0.41667,0
296.04,0.6016,-0.0059146,0,0.1766,1.54,0.41667,0
296.06,0.59894,-0.0057739,0,0.17266,1.56,0.41667,0
296.08,0.59635,-0.0056399,0,0.16872,1.58,0.41667,0
296.11,0.59382,-0.0055123,0,0.1648,1.6,0.41667,0
296.13,0.59134,-0.0053907,0,0.16089,1.62,0.41667,0
296.15,0.58892,-0.0052747,0,0.15699,1.64,0.41667,0
296.18,0.58656,-0.0051639,0,0.1531,1.66,0.41667,0
296.2,0.58424,-0.0050582,0,0.14921,1.68,0.41667,0
296.22,0.58197,-0.0049571,0,0.14534,1.7,0.41667,0
296.25,0.57975,-0.0048605,0,0.14148,1.72,0.41667,0
296.27,0.57757,-0.004768,0,0.13763,1.74,0.41667,0
296.29,0.57543,-0.0046793,0,0.13379,1.76,0.41667,0
296.32,0.57333,-0.0045944,0,0.12996,1.78,0.41667,0
296.34,0.57127,-0.0045128,0,0.12613,1.8,0.41667,0
296.36,0.56925,-0.0044345,0,0.12232,1.82,0.41667,0
296.39,0.56727,-0.0043592,0,0.11852,1.84,0.41667,0
296.41,0.56531,-0.0042868,0,0.11473,1.86,0.41667,0
296.43,0.56339,-0.004217,0,0.11095,1.88,0.41667,0
296.46,0.56151,-0.0041497,0,0.10718,1.9,0.41667,0
296.48,0.55965,-0.0040848,0,0.10342,1.92,0.41667,0
296.5,0.55782,-0.0040222,0,0.099666,1.94,0.41667,0
296.53,0.55602,-0.0039616,0,0.095925,1.96,0.41667,0
296.55,0.55425,-0.003903,0,0.092195,1.98,0.41667,0
296.57,0.55251,-0.0038462,0,0.088474,2,0.41667,0
296.6,0.55079,-0.0037912,0,0.084764,2.02,0.41667,0
296.62,0.5491,-0.0037378,0,0.081064,2.04,0.41667,0
296.64,0.54743,-0.0036861,0,0.077374,2.06,0.41667,0
296.67,0.54578,-0.0036358,0,0.073695,2.08,0.41667,0
296.69,0.54416,-0.003587,0,0.070025,2.1,0.41667,0
296.71,0.54256,-0.0035396,0,0.066366,2.12,0.41667,0
296.74,0.54098,-0.0034936,0,0.062717,2.14,0.41667,0
296.76,0.53943,-0.0034491,0,0.059079,2.16,0.41667,0
296.78,0.53789,-0.003406,0,0.055451,2.18,0.41667,0
296.81,0.53638,-0.0033645,0,0.051833,2.2,0.41667,0
296.83,0.53488,-0.0033249,0,0.048226,2.22,0.41667,0
296.85,0.53341,-0.0032874,0,0.044629,2.24,0.41667,0
296.88,0.53195,-0.0032525,0,0.041043,2.26,0.41667,0
296.9,0.53051,-0.0032211,0,0.037468,2.28,0.41667,0
296.92,0.52908,-0.0031943,0,0.033904,2.3,0.41667,0
296.95,0.52767,-0.0031738,0,0.030352,2.32,0.41667,0
296.97,0.52628,-0.0031622,0,0.026811,2.34,0.41667,0
296.99,0.5249,-0.0031636,0,0.023281,2.36,0.41667,0
297.02,0.52353,-0.0031833,0,0.019767,2.38,0.41667,0
297.04,0.52216,-0.0032296,0,0.016252,2.4,0.41667,0
297.06,0.52082,-0.0033115,0,0.012775,2.42,0.41667,0
297.08,0.51946,-0.0034424,0,0.0092307,2.44,0.41667,0
297.11,0.51818,-0.0036181,0,0.0058549,2.46,0.41667,0
297.13,0.51671,-0.0038481,0,0.0019654,2.48,0.41667,0
294.47,1.5533,-0.12853,0,0.39629,0.12,0.43333,0
294.47,1.4949,-0.12352,0,0.39524,0.14,0.43333,0
294.47,1.4381,-0.11716,0,0.39543,0.16,0.43333,0
294.47,1.3834,-0.10999,0,0.39628,0.18,0.43333,0
294.48,1.3313,-0.10246,0,0.3974,0.2,0.43333,0
294.48,1.2819,-0.094896,0,0.39852,0.22,0.43333,0
294.49,1.2354,-0.087546,0,0.39948,0.24,0.43333,0
294.5,1.1918,-0.080572,0,0.40016,0.26,0.43333,0
294.5,1.151,-0.074069,0,0.40052,0.28,0.43333,0
294.51,1.1129,-0.068084,0,0.40051,0.3,0.43333,0
294.52,1.0774,-0.06263,0,0.40013,0.32,0.43333,0
294.54,1.0443,-0.057693,0,0.39937,0.34,0.43333,0
294.55,1.0135,-0.053244,0,0.39827,0.36,0.43333,0
294.56,0.98475,-0.049245,0,0.39683,0.38,0.43333,0
294.58,0.95792,-0.045655,0,0.39507,0.4,0.43333,0
294.59,0.93285,-0.042431,0,0.39303,0.42,0.43333,0
294.61,0.9094,-0.039531,0,0.39073,0.44,0.43333,0
294.62,0.88743,-0.036919,0,0.38819,0.46,0.43333,0
294.64,0.86681,-0.034558,0,0.38544,0.48,0.43333,0
294.66,0.84744,-0.032418,0,0.38251,0.5,0.43333,0
294.67,0.82922,-0.030472,0,0.37941,0.52,0.43333,0
294.69,0.81204,-0.028694,0,0.37616,0.54,0.43333,0
294.71,0.79584,-0.027066,0,0.37278,0.56,0.43333,0
294.73,0.78053,-0.025569,0,0.36929,0.58,0.43333,0
294.75,0.76605,-0.024188,0,0.36571,0.6,0.43333,0
294.76,0.75234,-0.022909,0,0.36204,0.62,0.43333,0
294.78,0.73934,-0.021722,0,0.35829,0.64,0.43333,0
294.8,0.72701,-0.020617,0,0.35448,0.66,0.43333,0
294.82,0.7153,-0.019587,0,0.35062,0.68,0.43333,0
294.84,0.70418,-0.018623,0,0.34672,0.7,0.43333,0
294.86,0.69359,-0.017719,0,0.34277,0.72,0.43333,0
294.89,0.68352,-0.016872,0,0.33879,0.74,0.43333,0
294.91,0.67393,-0.016075,0,0.33478,0.76,0.43333,0
294.93,0.66478,-0.015326,0,0.33074,0.78,0.43333,0
294.95,0.65606,-0.01462,0,0.32669,0.8,0.43333,0
294.97,0.64774,-0.013954,0,0.32262,0.82,0.43333,0
294.99,0.6398,-0.013326,0,0.31853,0.84,0.43333,0
295.01,0.63221,-0.012734,0,0.31443,0.86,0.43333,0
295.04,0.62496,-0.012174,0,0.31033,0.88,0.43333,0
295.06,0.61802,-0.011644,0,0.30622,0.9,0.43333,0
295.08,0.61139,-0.011144,0,0.3021,0.92,0.43333,0
295.1,0.60504,-0.01067,0,0.29798,0.94,0.43333,0
295.12,0.59895,-0.010223,0,0.29386,0.96,0.43333,0
295.15,0.59312,-0.009799,0,0.28973,0.98,0.43333,0
295.17,0.58753,-0.009398,0,0.28561,1,0.43333,0
295.19,0.58217,-0.0090185,0,0.28148,1.02,0.43333,0
295.22,0.57702,-0.0086592,0,0.27736,1.04,0.43333,0
295.24,0.57207,-0.0083189,0,0.27324,1.06,0.43333,0
295.26,0.56732,-0.0079967,0,0.26913,1.08,0.43333,0
295.29,0.56275,-0.0076915,0,0.26502,1.1,0.43333,0
295.31,0.55836,-0.0074025,0,0.26091,1.12,0.43333,0
295.33,0.55413,-0.0071287,0,0.25681,1.14,0.43333,0
295.36,0.55005,-0.0068694,0,0.25271,1.16,0.43333,0
295.38,0.54613,-0.0066236,0,0.24862,1.18,0.43333,0
295.4,0.54234,-0.0063908,0,0.24454,1.2,0.43333,0
295.43,0.53868,-0.0061702,0,0.24046,1.22,0.43333,0
295.45,0.53515,-0.0059611,0,0.23639,1.24,0.43333,0
295.47,0.53174,-0.0057629,0,0.23232,1.26,0.43333,0
295.5,0.52845,-0.005575,0,0.22827,1.28,0.43333,0
295.52,0.52526,-0.0053969,0,0.22422,1.3,0.43333,0
295.55,0.52217,-0.005228,0,0.22018,1.32,0.43333,0
295.57,0.51918,-0.0050678,0,0.21615,1.34,0.43333,0
295.59,0.51628,-0.0049159,0,0.21212,1.36,0.43333,0
295.62,0.51346,-0.0047717,0,0.20811,1.38,0.43333,0
295.64,0.51073,-0.0046349,0,0.2041,1.4,0.43333,0
295.67,0.50808,-0.0045051,0,0.2001,1.42,0.43333,0
295.69,0.5055,-0.0043819,0,0.19612,1.44,0.43333,0
295.71,0.503,-0.0042648,0,0.19214,1.46,0.43333,0
295.74,0.50056,-0.0041536,0,0.18817,1.48,0.43333,0
295.76,0.49818,-0.0040479,0,0.1842,1.5,0.43333,0
295.79,0.49587,-0.0039474,0,0.18025,1.52,0.43333,0
295.81,0.49361,-0.0038519,0,0.17631,1.54,0.43333,0
295.83,0.49141,-0.003761,0,0.17238,1.56,0.43333,0
295.86,0.48925,-0.0036744,0,0.16845,1.58,0.43333,0
295.88,0.48715,-0.0035919,0,0.16454,1.6,0.43333,0
295.91,0.4851,-0.0035134,0,0.16063,1.62,0.43333,0
295.93,0.48309,-0.0034384,0,0.15674,1.64,0.43333,0
295.96,0.48113,-0.0033669,0,0.15285,1.66,0.43333,0
295.98,0.4792,-0.0032986,0,0.14898,1.68,0.43333,0
296,0.47732,-0.0032333,0,0.14511,1.7,0.43333,0
296.03,0.47547,-0.0031709,0,0.14125,1.72,0.43333,0
296.05,0.47366,-0.0031111,0,0.13741,1.74,0.43333,0
296.08,0.47189,-0.0030539,0,0.13357,1.76,0.43333,0
296.1,0.47014,-0.002999,0,0.12974,1.78,0.43333,0
296.13,0.46843,-0.0029463,0,0.12593,1.8,0.43333,0
296.15,0.46675,-0.0028958,0,0.12212,1.82,0.43333,0
296.17,0.4651,-0.0028471,0,0.11832,1.84,0.43333,0
296.2,0.46348,-0.0028003,0,0.11453,1.86,0.43333,0
296.22,0.46188,-0.0027553,0,0.11076,1.88,0.43333,0
296.25,0.46031,-0.0027118,0,0.10699,1.9,0.43333,0
296.27,0.45877,-0.0026699,0,0.10323,1.92,0.43333,0
296.3,0.45724,-0.0026294,0,0.099484,1.94,0.43333,0
296.32,0.45575,-0.0025903,0,0.095747,1.96,0.43333,0
296.34,0.45427,-0.0025524,0,0.09202,1.98,0.43333,0
296.37,0.45282,-0.0025157,0,0.088302,2,0.43333,0
296.39,0.45139,-0.0024802,0,0.084595,2.02,0.43333,0
296.42,0.44998,-0.0024458,0,0.080898,2.04,0.43333,0
296.44,0.44859,-0.0024124,0,0.077211,2.06,0.43333,0
296.46,0.44722,-0.00238,0,0.073534,2.08,0.43333,0
296.49,0.44586,-0.0023485,0,0.069867,2.1,0.43333,0
296.51,0.44453,-0.002318,0,0.066211,2.12,0.43333,0
296.54,0.44321,-0.0022885,0,0.062565,2.14,0.43333,0
296.56,0.44191,-0.0022599,0,0.058929,2.16,0.43333,0
296.58,0.44063,-0.0022323,0,0.055303,2.18,0.43333,0
296.61,0.43937,-0.0022059,0,0.051688,2.2,0.43333,0
296.63,0.43812,-0.0021808,0,0.048083,2.22,0.43333,0
296.66,0.43688,-0.0021573,0,0.044489,2.24,0.43333,0
296.68,0.43566,-0.0021357,0,0.040906,2.26,0.43333,0
296.7,0.43446,-0.0021167,0,0.037334,2.28,0.43333,0
296.73,0.43326,-0.0021013,0,0.033774,2.3,0.43333,0
296.75,0.43208,-0.0020909,0,0.030225,2.32,0.43333,0
296.78,0.4309,-0.0020879,0,0.02669,2.34,0.43333,0
296.8,0.42973,-0.0020959,0,0.023166,2.36,0.43333,0
296.82,0.42857,-0.0021202,0,0.01966,2.38,0.43333,0
296.85,0.4274,-0.0021694,0,0.016159,2.4,0.43333,0
296.87,0.42624,-0.0022535,0,0.012699,2.42,0.43333,0
296.89,0.42504,-0.0023891,0,0.0091874,2.44,0.43333,0
296.92,0.4239,-0.002575,0,0.0058405,2.46,0.43333,0
296.94,0.42256,-0.0028249,0,0.0020496,2.48,0.43333,0
294.13,1.2448,-0.080785,0,0.39432,0.12,0.45,0
294.14,1.1922,-0.076901,0,0.39087,0.14,0.45,0
294.15,1.1415,-0.072239,0,0.38937,0.16,0.45,0
294.16,1.0933,-0.067165,0,0.38915,0.18,0.45,0
294.17,1.0478,-0.06197,0,0.3897,0.2,0.45,0
294.19,1.0052,-0.056868,0,0.39064,0.22,0.45,0
294.2,0.96556,-0.052006,0,0.39168,0.24,0.45,0
294.21,0.9288,-0.047474,0,0.39263,0.26,0.45,0
294.23,0.8948,-0.043319,0,0.39336,0.28,0.45,0
294.25,0.86339,-0.039554,0,0.39379,0.3,0.45,0
294.26,0.83439,-0.036173,0,0.39388,0.32,0.45,0
294.28,0.80759,-0.033154,0,0.39359,0.34,0.45,0
294.3,0.78281,-0.030468,0,0.39293,0.36,0.45,0
294.32,0.75986,-0.028081,0,0.39191,0.38,0.45,0
294.33,0.73857,-0.025961,0,0.39055,0.4,0.45,0
294.35,0.71878,-0.024075,0,0.38887,0.42,0.45,0
294.37,0.70035,-0.022393,0,0.38689,0.44,0.45,0
294.39,0.68315,-0.020888,0,0.38465,0.46,0.45,0
294.41,0.66705,-0.019537,0,0.38216,0.48,0.45,0
294.43,0.65197,-0.018318,0,0.37947,0.5,0.45,0
294.45,0.63781,-0.017214,0,0.37658,0.52,0.45,0
294.48,0.62448,-0.01621,0,0.37352,0.54,0.45,0
294.5,0.61193,-0.015291,0,0.37032,0.56,0.45,0
294.52,0.60008,-0.014449,0,0.36699,0.58,0.45,0
294.54,0.58889,-0.013672,0,0.36355,0.6,0.45,0
294.56,0.57829,-0.012953,0,0.36001,0.62,0.45,0
294.58,0.56826,-0.012286,0,0.35639,0.64,0.45,0
294.61,0.55874,-0.011665,0,0.35269,0.66,0.45,0
294.63,0.54971,-0.011086,0,0.34893,0.68,0.45,0
294.65,0.54113,-0.010544,0,0.34511,0.7,0.45,0
294.67,0.53297,-0.010036,0,0.34125,0.72,0.45,0
294.7,0.5252,-0.0095586,0,0.33735,0.74,0.45,0
294.72,0.51781,-0.0091099,0,0.33341,0.76,0.45,0
294.74,0.51076,-0.0086874,0,0.32945,0.78,0.45,0
294.77,0.50405,-0.0082891,0,0.32546,0.8,0.45,0
294.79,0.49764,-0.0079135,0,0.32145,0.82,0.45,0
294.81,0.49152,-0.0075588,0,0.31742,0.84,0.45,0
294.84,0.48568,-0.0072238,0,0.31337,0.86,0.45,0
294.86,0.4801,-0.0069072,0,0.30932,0.88,0.45,0
294.88,0.47476,-0.0066078,0,0.30525,0.9,0.45,0
294.91,0.46966,-0.0063247,0,0.30118,0.92,0.45,0
294.93,0.46477,-0.0060569,0,0.2971,0.94,0.45,0
294.95,0.46009,-0.0058034,0,0.29302,0.96,0.45,0
294.98,0.45561,-0.0055636,0,0.28893,0.98,0.45,0
295,0.45131,-0.0053366,0,0.28484,1,0.45,0
295.03,0.44718,-0.0051216,0,0.28075,1.02,0.45,0
295.05,0.44323,-0.0049182,0,0.27666,1.04,0.45,0
295.08,0.43942,-0.0047255,0,0.27257,1.06,0.45,0
295.1,0.43577,-0.004543,0,0.26848,1.08,0.45,0
295.12,0.43226,-0.0043703,0,0.2644,1.1,0.45,0
295.15,0.42888,-0.0042066,0,0.26032,1.12,0.45,0
295.17,0.42563,-0.0040516,0,0.25624,1.14,0.45,0
295.2,0.4225,-0.0039048,0,0.25216,1.16,0.45,0
295.22,0.41948,-0.0037657,0,0.2481,1.18,0.45,0
295.25,0.41657,-0.0036339,0,0.24403,1.2,0.45,0
295.27,0.41376,-0.003509,0,0.23997,1.22,0.45,0
295.3,0.41105,-0.0033907,0,0.23592,1.24,0.45,0
295.32,0.40843,-0.0032786,0,0.23187,1.26,0.45,0
295.35,0.4059,-0.0031723,0,0.22783,1.28,0.45,0
295.37,0.40345,-0.0030715,0,0.2238,1.3,0.45,0
295.4,0.40107,-0.002976,0,0.21977,1.32,0.45,0
295.42,0.39877,-0.0028854,0,0.21576,1.34,0.45,0
295.44,0.39654,-0.0027995,0,0.21174,1.36,0.45,0
295.47,0.39438,-0.002718,0,0.20774,1.38,0.45,0
295.49,0.39228,-0.0026407,0,0.20375,1.4,0.45,0
295.52,0.39024,-0.0025673,0,0.19976,1.42,0.45,0
295.54,0.38825,-0.0024977,0,0.19578,1.44,0.45,0
295.57,0.38632,-0.0024315,0,0.19181,1.46,0.45,0
295.59,0.38444,-0.0023687,0,0.18785,1.48,0.45,0
295.62,0.38261,-0.002309,0,0.1839,1.5,0.45,0
295.64,0.38083,-0.0022522,0,0.17996,1.52,0.45,0
295.67,0.37909,-0.0021982,0,0.17602,1.54,0.45,0
295.69,0.37739,-0.0021468,0,0.17209,1.56,0.45,0
295.72,0.37574,-0.0020979,0,0.16818,1.58,0.45,0
295.74,0.37412,-0.0020513,0,0.16427,1.6,0.45,0
295.77,0.37253,-0.0020069,0,0.16037,1.62,0.45,0
295.79,0.37098,-0.0019646,0,0.15648,1.64,0.45,0
295.82,0.36947,-0.0019242,0,0.1526,1.66,0.45,0
295.84,0.36798,-0.0018856,0,0.14873,1.68,0.45,0
295.87,0.36653,-0.0018487,0,0.14487,1.7,0.45,0
295.89,0.3651,-0.0018135,0,0.14102,1.72,0.45,0
295.92,0.3637,-0.0017797,0,0.13718,1.74,0.45,0
295.94,0.36233,-0.0017474,0,0.13335,1.76,0.45,0
295.97,0.36098,-0.0017164,0,0.12953,1.78,0.45,0
295.99,0.35966,-0.0016866,0,0.12571,1.8,0.45,0
296.02,0.35836,-0.001658,0,0.12191,1.82,0.45,0
296.04,0.35708,-0.0016305,0,0.11812,1.84,0.45,0
296.07,0.35583,-0.0016041,0,0.11433,1.86,0.45,0
296.09,0.35459,-0.0015786,0,0.11056,1.88,0.45,0
296.12,0.35338,-0.001554,0,0.10679,1.9,0.45,0
296.14,0.35218,-0.0015303,0,0.10304,1.92,0.45,0
296.17,0.351,-0.0015074,0,0.099297,1.94,0.45,0
296.19,0.34984,-0.0014853,0,0.095563,1.96,0.45,0
296.21,0.3487,-0.0014639,0,0.091838,1.98,0.45,0
296.24,0.34757,-0.0014432,0,0.088124,2,0.45,0
296.26,0.34646,-0.0014231,0,0.08442,2.02,0.45,0
296.29,0.34537,-0.0014037,0,0.080725,2.04,0.45,0
296.31,0.34429,-0.0013848,0,0.077041,2.06,0.45,0
296.34,0.34323,-0.0013665,0,0.073367,2.08,0.45,0
296.36,0.34218,-0.0013488,0,0.069703,2.1,0.45,0
296.39,0.34114,-0.0013316,0,0.066048,2.12,0.45,0
296.41,0.34012,-0.001315,0,0.062405,2.14,0.45,0
296.44,0.33911,-0.0012989,0,0.058771,2.16,0.45,0
296.46,0.33811,-0.0012835,0,0.055148,2.18,0.45,0
296.49,0.33713,-0.0012688,0,0.051535,2.2,0.45,0
296.51,0.33616,-0.0012549,0,0.047932,2.22,0.45,0
296.53,0.33519,-0.0012419,0,0.044341,2.24,0.45,0
296.56,0.33424,-0.0012303,0,0.04076,2.26,0.45,0
296.58,0.3333,-0.0012203,0,0.037191,2.28,0.45,0
296.61,0.33237,-0.0012127,0,0.033633,2.3,0.45,0
296.63,0.33144,-0.0012086,0,0.030087,2.32,0.45,0
296.66,0.33052,-0.0012096,0,0.026555,2.34,0.45,0
296.68,0.3296,-0.0012187,0,0.023035,2.36,0.45,0
296.7,0.32868,-0.0012403,0,0.019535,2.38,0.45,0
296.73,0.32774,-0.0012822,0,0.016043,2.4,0.45,0
296.75,0.3268,-0.0013541,0,0.012595,2.42,0.45,0
296.78,0.3258,-0.0014746,0,0.0091124,2.44,0.45,0
296.8,0.32483,-0.0016468,0,0.0057941,2.46,0.45,0
296.82,0.32364,-0.0018927,0,0.002111,2.48,0.45,0
329.39,0.43868,0.090561,0,0.35208,0.12,0.21667,0
328.56,0.49565,0.06686,0,0.39326,0.14,0.21667,0
327.89,0.54953,0.043685,0,0.42237,0.16,0.21667,0
327.33,0.60046,0.02192,0,0.44198,0.18,0.21667,0
326.84,0.64851,0.0020345,0,0.45453,0.2,0.21667,0
326.4,0.69376,-0.015836,0,0.4618,0.22,0.21667,0
325.97,0.73631,-0.03169,0,0.46531,0.24,0.21667,0
325.55,0.77627,-0.045583,0,0.46627,0.26,0.21667,0
325.11,0.8137,-0.057616,0,0.46549,0.28,0.21667,0
324.67,0.8487,-0.067919,0,0.46349,0.3,0.21667,0
324.23,0.88139,-0.076649,0,0.46061,0.32,0.21667,0
323.78,0.91188,-0.083967,0,0.45712,0.34,0.21667,0
323.33,0.9403,-0.090024,0,0.45321,0.36,0.21667,0
322.88,0.96676,-0.094961,0,0.44902,0.38,0.21667,0
322.43,0.99138,-0.098911,0,0.44464,0.4,0.21667,0
321.98,1.0143,-0.10199,0,0.44013,0.42,0.21667,0
321.54,1.0356,-0.10431,0,0.43553,0.44,0.21667,0
321.11,1.0553,-0.10596,0,0.43088,0.46,0.21667,0
320.69,1.0736,-0.10703,0,0.42619,0.48,0.21667,0
320.27,1.0906,-0.1076,0,0.42147,0.5,0.21667,0
319.87,1.1064,-0.10774,0,0.41672,0.52,0.21667,0
319.48,1.121,-0.10749,0,0.41196,0.54,0.21667,0
319.09,1.1345,-0.10692,0,0.40718,0.56,0.21667,0
318.72,1.147,-0.10608,0,0.40238,0.58,0.21667,0
318.36,1.1585,-0.105,0,0.39757,0.6,0.21667,0
318.01,1.1691,-0.10372,0,0.39275,0.62,0.21667,0
317.67,1.1789,-0.10227,0,0.38792,0.64,0.21667,0
317.35,1.1879,-0.10067,0,0.38308,0.66,0.21667,0
317.03,1.1962,-0.098968,0,0.37823,0.68,0.21667,0
316.73,1.2039,-0.097167,0,0.37337,0.7,0.21667,0
316.43,1.2109,-0.09529,0,0.36851,0.72,0.21667,0
316.15,1.2173,-0.093355,0,0.36364,0.74,0.21667,0
315.88,1.2231,-0.091376,0,0.35877,0.76,0.21667,0
315.62,1.2285,-0.089367,0,0.35391,0.78,0.21667,0
315.36,1.2334,-0.087338,0,0.34905,0.8,0.21667,0
315.12,1.2379,-0.0853,0,0.34419,0.82,0.21667,0
314.89,1.2419,-0.083262,0,0.33934,0.84,0.21667,0
314.66,1.2456,-0.081232,0,0.3345,0.86,0.21667,0
314.45,1.2489,-0.079215,0,0.32967,0.88,0.21667,0
314.24,1.2519,-0.077218,0,0.32485,0.9,0.21667,0
314.04,1.2546,-0.075247,0,0.32004,0.92,0.21667,0
313.85,1.257,-0.073304,0,0.31525,0.94,0.21667,0
313.66,1.2592,-0.071394,0,0.31048,0.96,0.21667,0
313.48,1.2611,-0.069519,0,0.30572,0.98,0.21667,0
313.31,1.2628,-0.067684,0,0.30098,1,0.21667,0
313.14,1.2643,-0.065888,0,0.29626,1.02,0.21667,0
312.99,1.2657,-0.064135,0,0.29156,1.04,0.21667,0
