"p","U:0","U:1","U:2","vtkOriginalPointIds","Points:0","Points:1","Points:2"
-0.1267,0.35626,-0.28945,-1.6062e-20,4868,4.0596,-1.1477,0
-0.10373,0.69943,-0.15125,7.2317e-21,4870,3.8541,-1.5676,0
-0.22538,0.1689,-0.51997,3.2868e-20,4885,4.728,-0.4678,0
-0.17233,0.68903,-0.1962,2.5444e-20,4889,4.4592,-1.3602,0
-0.12926,1.0848,-0.07861,1.6332e-21,4892,4.0873,-1.9478,0
-0.22584,0.65403,-0.20638,-2.8487e-20,4898,4.812,-1.1452,0
-0.27348,0.63322,-0.17415,5.1971e-21,4907,5.1561,-0.92345,0
-0.3017,0.61594,-0.099585,3.7021e-21,4916,5.492,-0.6965,0
-0.21617,1.1547,0.054641,-5.5692e-20,4921,5.0459,-1.7602,0
-0.29423,0.94203,0.12343,3.1108e-20,4928,5.6516,-1.1424,0
-0.29984,0.79947,0.21898,1.0075e-20,4936,6.08,-0.69506,0
-0.24661,1.1706,0.24094,3.8674e-20,4940,5.762,-1.5616,0
-0.2667,0.95601,0.37013,-5.5217e-20,4947,6.3357,-0.91989,0
-0.20878,1.2252,0.29532,-1.4423e-20,4951,5.9608,-1.7579,0
-0.1073,0.84846,0.52257,1.492e-20,4986,7.7527,-0.69096,0
-0.083223,0.74553,0.48552,-1.3009e-20,5005,8.5472,-0.46122,0
-0.062064,0.82216,0.41787,-8.0123e-21,5008,8.3977,-1.1332,0
-0.036759,0.8544,0.32848,1.1929e-20,5021,8.5295,-1.7514,0
-0.063577,0.68526,0.39423,-9.2689e-21,5027,9.2813,-0.91101,0
-0.050554,0.58507,0.13566,9.0284e-20,5059,10.499,-1.3395,0
-0.10213,0.75729,-0.37009,1.2958e-20,5075,11.684,-0.45582,0
-0.021588,0.64513,-0.11178,3.4965e-20,5081,11.32,-1.7443,0
-0.074844,0.82267,-0.47196,1.3593e-20,5095,12.738,-0.454,0
-0.10727,1.2332,0.089499,-6.0854e-23,5561,5.0613,-2.97,0
-0.10498,1.2223,0.12128,-1.9834e-20,5591,5.3695,-2.97,0
-0.099751,1.2037,0.15193,-5.6889e-21,5621,5.6893,-2.97,0
-0.076213,1.1648,0.12111,6.2948e-21,5623,5.6893,-3.4878,0
-0.054815,1.0693,0.22406,-5.5983e-21,5741,7.0919,-2.97,0
-0.027588,1.0554,0.11464,-1.1612e-21,5746,7.0919,-4.4072,0
-0.023863,1.0533,0.097587,-1.8114e-21,5747,7.0919,-4.7572,0
-0.014978,1.0484,0.056306,7.3117e-22,5750,7.0919,-5.9596,0
-0.028567,0.98806,0.21821,2.134e-21,5801,7.874,-2.97,0
-0.017878,1.0042,0.15058,3.1289e-21,5804,7.874,-3.7739,0
-0.0036833,0.83957,0.19733,-3.7309e-21,5889,9.1598,-2.5172,0
0.0085028,0.93797,0.08923,-4.0199e-21,5895,9.1598,-4.08,0
0.0085808,0.74944,0.1161,2.5057e-22,5949,10.099,-2.5172,0
0.021267,0.8567,0.051959,-6.5572e-22,5953,10.099,-3.4878,0
0.017505,0.96171,0.017157,3.5261e-22,5958,10.099,-5.1314,0
0.024234,0.74596,-0.031458,-1.6297e-21,6011,11.109,-2.97,0
0.030555,0.89604,-0.045819,-7.4893e-22,6015,11.109,-4.08,0
0.014374,0.76209,-0.21208,-2.0645e-20,6070,12.196,-2.736,0
0.028781,0.98495,-0.091215,0,6077,12.196,-4.7572,0
0.021497,1.0156,-0.041892,7.3021e-22,6080,12.196,-5.9596,0
-0.079541,1.0904,-0.22685,6.2689e-20,6745,-0.57975,-2.4134,0
0.075892,0.932,-0.2538,-4.246e-20,6748,-1.5316,-1.7937,0
0.10619,0.87093,-0.33437,-7.0237e-20,6789,-1.3571,-1.3571,0
0.092263,0.84235,-0.43127,4.6262e-20,6819,-1.1532,-1.1532,0
0.023733,0.77715,-0.60186,4.9562e-20,6859,-0.91393,-0.91393,0
-0.12257,0.92116,-0.59721,7.6841e-20,6860,-0.76021,-1.0465,0
-0.35137,0.98497,-0.47416,-1.922e-20,6873,-0.46551,-1.1238,0
-0.44924,0.94849,-0.28627,4.6141e-20,6876,-0.19028,-1.201,0
-0.51308,0.33801,-0.060806,-4.8363e-20,6897,-0.083909,-1.066,0
-0.15613,0,0,0,6898,-0.64945,-0.76041,0
-0.31755,0,0,0,6901,-0.5225,-0.85264,0
-0.43621,0,0,0,6903,-0.38268,-0.92388,0
-0.51948,0,0,0,6906,-0.15643,-0.98769,0
-0.52413,0,0,0,6907,-0.078459,-0.99692,0
0.13826,0.8879,-0.15889,-1.8266e-20,6923,-2.3204,-1.6853,0
0.21123,0.81322,-0.090551,7.2268e-21,6929,-2.6029,-0.84595,0
0.32679,0.65048,-0.11948,-1.0447e-20,6991,-1.87,-0.44916,0
0.25383,0.72338,-0.23837,-1.4229e-22,6994,-1.7142,-0.87328,0
0.18481,0.79232,-0.29664,4.7988e-20,6996,-1.5553,-1.1297,0
0.41319,0.51437,-0.037342,4.8191e-20,7016,-1.6271,-0.12817,0
0.35807,0.57112,-0.21595,-6.1588e-20,7019,-1.5541,-0.50503,0
0.24763,0.66145,-0.38915,5.7188e-20,7031,-1.3165,-0.80663,0
0.46773,0.36856,-0.13782,-4.0706e-20,7044,-1.3568,-0.21499,0
0.41949,0.37335,-0.32161,-5.4858e-20,7055,-1.2306,-0.39989,0
0.24503,0.55316,-0.51344,7.264e-20,7058,-1.1031,-0.67593,0
0.099411,0.70116,-0.58508,8.6874e-20,7060,-0.98326,-0.83971,0
0.51851,0.14254,-0.15922,1.9814e-20,7071,-1.1273,-0.17859,0
0.37976,0.16011,-0.28734,-1.4221e-19,7083,-0.98812,-0.40929,0
0.5443,0,0,0,7089,-0.98769,-0.15643,0
0.50595,0,0,0,7090,-0.97237,-0.23345,0
0.21924,0,0,0,7094,-0.85264,-0.5225,0
0.030594,0,0,0,7096,-0.76041,-0.64945,0
0.1677,0.87078,-0.019538,6.217e-21,7368,-3.5732,-0.46918,0
0.15576,0.88223,-0.062009,1.6914e-20,7371,-3.3916,-1.1488,0
0.071716,0.97329,-0.066834,-2.9579e-21,8062,-4.1311,-3.4878,0
-0.0085837,1.0469,-0.12467,1.2756e-20,8451,-1.1464,-3.8396,0
-0.050007,1.0872,-0.12134,1.9441e-20,8570,-0.23491,-3.8016,0
-0.032834,1.0767,-0.094169,-3.4013e-21,8573,-0.23383,-4.5663,0
