"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0,1,0,0,9.2192,1.1304,0
0,1,0,0,9.6531,1.129,0
0,1,0,0,10.103,1.1274,0
0,1,0,0,10.57,1.1259,0
0,1,0,0,11.054,1.1243,0
0,1,0,0,11.556,1.1226,0
0,1,0,0,12.077,1.1208,0
0,1,0,0,12.617,1.119,0
0,1,0,0,13.178,1.1171,0
0,1,0,0,13.759,1.1152,0
0,1,0,0,14.362,1.1132,0
0,1,0,0,14.987,1.1111,0
0,1,0,0,15.636,1.1089,0
0,1,0,0,16.309,1.1066,0
0,1,0,0,17.007,1.1043,0
0,1,0,0,17.731,1.1018,0
0,1,0,0,18.481,1.0993,0
0,1,0,0,19.26,1.0967,0
0,1,0,0,20.068,1.094,0
0,1,0,0,20.906,1.0912,0
0,1,0,0,21.775,1.0883,0
0,1,0,0,22.676,1.0852,0
0,1,0,0,23.611,1.0821,0
0,1,0,0,24.581,1.0788,0
0,1,0,0,25.587,1.0755,0
0,1,0,0,26.631,1.072,0
0,1,0,0,27.713,1.0683,0
0,1,0,0,28.836,1.0646,0
0,1,0,0,30,1.0607,0
0,1,0,0,2.8768,1.3656,0
0,1,0,0,3.0788,1.3649,0
0,1,0,0,3.2884,1.3642,0
0,1,0,0,3.5057,1.3635,0
0,1,0,0,3.7312,1.3627,0
0,1,0,0,3.965,1.3619,0
0,1,0,0,4.2076,1.361,0
0,1,0,0,4.4592,1.3602,0
0,1,0,0,4.7202,1.3593,0
0,1,0,0,4.9908,1.3584,0
0,1,0,0,5.2716,1.3574,0
0,1,0,0,5.5628,1.3564,0
0,1,0,0,5.8649,1.3554,0
0,1,0,0,6.1782,1.3543,0
0,1,0,0,6.5032,1.3532,0
0,1,0,0,6.8403,1.352,0
0,1,0,0,7.19,1.3508,0
0,1,0,0,7.5526,1.3496,0
0,1,0,0,7.9288,1.3483,0
0,1,0,0,8.319,1.347,0
0,1,0,0,8.7237,1.3456,0
0,1,0,0,9.1435,1.3442,0
0,1,0,0,9.5789,1.3427,0
0,1,0,0,10.031,1.3411,0
0,1,0,0,10.499,1.3395,0
0,1,0,0,10.985,1.3379,0
0,1,0,0,11.489,1.3361,0
0,1,0,0,12.012,1.3343,0
0,1,0,0,12.554,1.3325,0
0,1,0,0,13.116,1.3306,0
0,1,0,0,13.7,1.3286,0
0,1,0,0,14.305,1.3265,0
0,1,0,0,14.933,1.3244,0
0,1,0,0,15.584,1.3221,0
0,1,0,0,16.259,1.3198,0
0,1,0,0,16.959,1.3174,0
0,1,0,0,17.686,1.3149,0
0,1,0,0,18.439,1.3124,0
0,1,0,0,19.221,1.3097,0
0,1,0,0,20.032,1.3069,0
0,1,0,0,20.873,1.304,0
0,1,0,0,21.745,1.301,0
0,1,0,0,22.65,1.2979,0
0,1,0,0,23.588,1.2947,0
0,1,0,0,24.561,1.2914,0
0,1,0,0,25.571,1.2879,0
0,1,0,0,26.618,1.2844,0
0,1,0,0,27.705,1.2806,0
0,1,0,0,28.831,1.2768,0
0,1,0,0,30,1.2728,0
0,1,0,0,2.7612,1.571,0
0,1,0,0,2.9641,1.5704,0
0,1,0,0,3.1745,1.5697,0
0,1,0,0,3.3928,1.5691,0
0,1,0,0,3.6192,1.5683,0
0,1,0,0,3.8541,1.5676,0
0,1,0,0,4.0977,1.5668,0
0,1,0,0,4.3503,1.566,0
0,1,0,0,4.6124,1.5652,0
0,1,0,0,4.8843,1.5643,0
0,1,0,0,5.1662,1.5634,0
0,1,0,0,5.4587,1.5625,0
0,1,0,0,5.762,1.5616,0
0,1,0,0,6.0767,1.5606,0
0,1,0,0,6.4031,1.5595,0
0,1,0,0,6.7416,1.5585,0
0,1,0,0,7.0927,1.5574,0
0,1,0,0,7.4569,1.5562,0
0,1,0,0,7.8347,1.555,0
0,1,0,0,8.2266,1.5538,0
0,1,0,0,8.633,1.5525,0
0,1,0,0,9.0546,1.5512,0
0,1,0,0,9.4919,1.5498,0
0,1,0,0,9.9454,1.5483,0
0,1,0,0,10.416,1.5468,0
0,1,0,0,10.904,1.5453,0
0,1,0,0,11.41,1.5437,0
0,1,0,0,11.935,1.542,0
0,1,0,0,12.48,1.5403,0
0,1,0,0,13.044,1.5385,0
0,1,0,0,13.63,1.5367,0
0,1,0,0,14.238,1.5348,0
0,1,0,0,14.868,1.5328,0
0,1,0,0,15.522,1.5307,0
0,1,0,0,16.2,1.5286,0
0,1,0,0,16.904,1.5263,0
0,1,0,0,17.633,1.524,0
0,1,0,0,18.39,1.5216,0
0,1,0,0,19.175,1.5192,0
0,1,0,0,19.989,1.5166,0
0,1,0,0,20.834,1.5139,0
0,1,0,0,21.71,1.5111,0
0,1,0,0,22.618,1.5083,0
0,1,0,0,23.561,1.5053,0
0,1,0,0,24.538,1.5022,0
0,1,0,0,25.552,1.499,0
0,1,0,0,26.604,1.4957,0
0,1,0,0,27.695,1.4922,0
0,1,0,0,28.826,1.4886,0
0,1,0,0,30,1.4849,0
0,1,0,0,2.6293,1.7663,0
0,1,0,0,2.8331,1.7658,0
0,1,0,0,3.0446,1.7653,0
0,1,0,0,3.2639,1.7647,0
0,1,0,0,3.4915,1.7642,0
0,1,0,0,3.7274,1.7636,0
0,1,0,0,3.9722,1.7629,0
0,1,0,0,4.2261,1.7623,0
0,1,0,0,4.4895,1.7616,0
0,1,0,0,4.7626,1.7609,0
0,1,0,0,5.0459,1.7602,0
0,1,0,0,5.3398,1.7595,0
0,1,0,0,5.6446,1.7587,0
0,1,0,0,5.9608,1.7579,0
0,1,0,0,6.2888,1.7571,0
0,1,0,0,6.6289,1.7562,0
0,1,0,0,6.9818,1.7553,0
0,1,0,0,7.3478,1.7544,0
0,1,0,0,7.7274,1.7534,0
0,1,0,0,8.1211,1.7524,0
0,1,0,0,8.5295,1.7514,0
0,1,0,0,8.9531,1.7503,0
0,1,0,0,9.3925,1.7492,0
0,1,0,0,9.8483,1.7481,0
0,1,0,0,10.321,1.7469,0
0,1,0,0,10.811,1.7456,0
0,1,0,0,11.32,1.7443,0
0,1,0,0,11.848,1.743,0
0,1,0,0,12.395,1.7416,0
0,1,0,0,12.962,1.7402,0
0,1,0,0,13.551,1.7387,0
0,1,0,0,14.162,1.7371,0
0,1,0,0,14.795,1.7355,0
0,1,0,0,15.452,1.7339,0
0,1,0,0,16.133,1.7322,0
0,1,0,0,16.84,1.7304,0
0,1,0,0,17.573,1.7285,0
0,1,0,0,18.334,1.7266,0
0,1,0,0,19.123,1.7246,0
0,1,0,0,19.941,1.7225,0
0,1,0,0,20.789,1.7204,0
0,1,0,0,21.67,1.7181,0
0,1,0,0,22.583,1.7158,0
0,1,0,0,23.53,1.7134,0
0,1,0,0,24.512,1.7109,0
0,1,0,0,25.531,1.7084,0
0,1,0,0,26.588,1.7057,0
0,1,0,0,27.684,1.7029,0
0,1,0,0,28.821,1.7,0
0,1,0,0,30,1.6971,0
0,1,0,0,2.4819,1.9502,0
0,1,0,0,2.6869,1.9499,0
0,1,0,0,2.8995,1.9496,0
0,1,0,0,3.12,1.9492,0
0,1,0,0,3.3487,1.9489,0
0,1,0,0,3.586,1.9485,0
0,1,0,0,3.8321,1.9482,0
0,1,0,0,4.0873,1.9478,0
0,1,0,0,4.3521,1.9474,0
0,1,0,0,4.6267,1.947,0
0,1,0,0,4.9116,1.9466,0
0,1,0,0,5.2071,1.9461,0
0,1,0,0,5.5135,1.9457,0
0,1,0,0,5.8314,1.9452,0
0,1,0,0,6.1611,1.9447,0
0,1,0,0,6.5031,1.9442,0
0,1,0,0,6.8579,1.9437,0
0,1,0,0,7.2258,1.9431,0
0,1,0,0,7.6075,1.9425,0
0,1,0,0,8.0033,1.9419,0
0,1,0,0,8.4139,1.9413,0
0,1,0,0,8.8398,1.9407,0
0,1,0,0,9.2816,1.94,0
0,1,0,0,9.7398,1.9394,0
0,1,0,0,10.215,1.9387,0
0,1,0,0,10.708,1.9379,0
0,1,0,0,11.219,1.9372,0
0,1,0,0,11.75,1.9364,0
0,1,0,0,12.3,1.9355,0
0,1,0,0,12.871,1.9347,0
0,1,0,0,13.462,1.9338,0
0,1,0,0,14.076,1.9329,0
0,1,0,0,14.713,1.932,0
0,1,0,0,15.374,1.931,0
0,1,0,0,16.059,1.93,0
0,1,0,0,16.769,1.9289,0
0,1,0,0,17.507,1.9278,0
0,1,0,0,18.271,1.9267,0
0,1,0,0,19.064,1.9255,0
0,1,0,0,19.887,1.9243,0
0,1,0,0,20.74,1.923,0
0,1,0,0,21.625,1.9217,0
0,1,0,0,22.543,1.9203,0
0,1,0,0,23.495,1.9189,0
0,1,0,0,24.482,1.9174,0
0,1,0,0,25.507,1.9159,0
0,1,0,0,26.569,1.9143,0
0,1,0,0,27.671,1.9127,0
0,1,0,0,28.814,1.911,0
0,1,0,0,30,1.9092,0
0,1,0,0,2.3201,2.1213,0
0,1,0,0,2.5263,2.1213,0
0,1,0,0,2.7401,2.1213,0
0,1,0,0,2.962,2.1213,0
0,1,0,0,3.192,2.1213,0
0,1,0,0,3.4307,2.1213,0
0,1,0,0,3.6782,2.1213,0
0,1,0,0,3.935,2.1213,0
0,1,0,0,4.2013,2.1213,0
0,1,0,0,4.4776,2.1213,0
0,1,0,0,4.7641,2.1213,0
0,1,0,0,5.0613,2.1213,0
0,1,0,0,5.3695,2.1213,0
0,1,0,0,5.6893,2.1213,0
0,1,0,0,6.021,2.1213,0
0,1,0,0,6.365,2.1213,0
0,1,0,0,6.7218,2.1213,0
0,1,0,0,7.0919,2.1213,0
0,1,0,0,7.4758,2.1213,0
0,1,0,0,7.874,2.1213,0
0,1,0,0,8.287,2.1213,0
0,1,0,0,8.7154,2.1213,0
0,1,0,0,9.1598,2.1213,0
0,1,0,0,9.6207,2.1213,0
0,1,0,0,10.099,2.1213,0
0,1,0,0,10.595,2.1213,0
0,1,0,0,11.109,2.1213,0
0,1,0,0,11.643,2.1213,0
0,1,0,0,12.196,2.1213,0
0,1,0,0,12.77,2.1213,0
0,1,0,0,13.365,2.1213,0
0,1,0,0,13.983,2.1213,0
0,1,0,0,14.623,2.1213,0
0,1,0,0,15.288,2.1213,0
0,1,0,0,15.977,2.1213,0
0,1,0,0,16.692,2.1213,0
0,1,0,0,17.433,2.1213,0
0,1,0,0,18.202,2.1213,0
0,1,0,0,19,2.1213,0
0,1,0,0,19.827,2.1213,0
0,1,0,0,20.685,2.1213,0
0,1,0,0,21.575,2.1213,0
0,1,0,0,22.499,2.1213,0
0,1,0,0,23.457,2.1213,0
0,1,0,0,24.45,2.1213,0
0,1,0,0,25.48,2.1213,0
0,1,0,0,26.549,2.1213,0
0,1,0,0,27.658,2.1213,0
0,1,0,0,28.807,2.1213,0
0,1,0,0,30,2.1213,0
0,1,0,0,2.3201,2.3126,0
0,1,0,0,2.1213,2.3126,0
0,1,0,0,2.5263,2.3126,0
0,1,0,0,2.7401,2.3126,0
0,1,0,0,2.962,2.3126,0
0,1,0,0,3.192,2.3126,0
0,1,0,0,3.4307,2.3126,0
0,1,0,0,3.6782,2.3126,0
0,1,0,0,3.935,2.3126,0
0,1,0,0,4.2013,2.3126,0
0,1,0,0,4.4776,2.3126,0
0,1,0,0,4.7641,2.3126,0
0,1,0,0,5.0613,2.3126,0
0,1,0,0,5.3695,2.3126,0
0,1,0,0,5.6893,2.3126,0
0,1,0,0,6.021,2.3126,0
0,1,0,0,6.365,2.3126,0
0,1,0,0,6.7218,2.3126,0
0,1,0,0,7.0919,2.3126,0
0,1,0,0,7.4758,2.3126,0
0,1,0,0,7.874,2.3126,0
0,1,0,0,8.287,2.3126,0
0,1,0,0,8.7154,2.3126,0
0,1,0,0,9.1598,2.3126,0
0,1,0,0,9.6207,2.3126,0
0,1,0,0,10.099,2.3126,0
0,1,0,0,10.595,2.3126,0
0,1,0,0,11.109,2.3126,0
0,1,0,0,11.643,2.3126,0
0,1,0,0,12.196,2.3126,0
0,1,0,0,12.77,2.3126,0
0,1,0,0,13.365,2.3126,0
0,1,0,0,13.983,2.3126,0
0,1,0,0,14.623,2.3126,0
0,1,0,0,15.288,2.3126,0
0,1,0,0,15.977,2.3126,0
0,1,0,0,16.692,2.3126,0
0,1,0,0,17.433,2.3126,0
0,1,0,0,18.202,2.3126,0
0,1,0,0,19,2.3126,0
0,1,0,0,19.827,2.3126,0
0,1,0,0,20.685,2.3126,0
0,1,0,0,21.575,2.3126,0
0,1,0,0,22.499,2.3126,0
0,1,0,0,23.457,2.3126,0
0,1,0,0,24.45,2.3126,0
0,1,0,0,25.48,2.3126,0
0,1,0,0,26.549,2.3126,0
0,1,0,0,27.658,2.3126,0
0,1,0,0,28.807,2.3126,0
0,1,0,0,30,2.3126,0
0,1,0,0,2.3201,2.5172,0
0,1,0,0,2.1213,2.5172,0
0,1,0,0,2.5263,2.5172,0
0,1,0,0,2.7401,2.5172,0
0,1,0,0,2.962,2.5172,0
0,1,0,0,3.192,2.5172,0
0,1,0,0,3.4307,2.5172,0
0,1,0,0,3.6782,2.5172,0
0,1,0,0,3.935,2.5172,0
0,1,0,0,4.2013,2.5172,0
0,1,0,0,4.4776,2.5172,0
0,1,0,0,4.7641,2.5172,0
0,1,0,0,5.0613,2.5172,0
0,1,0,0,5.3695,2.5172,0
0,1,0,0,5.6893,2.5172,0
0,1,0,0,6.021,2.5172,0
0,1,0,0,6.365,2.5172,0
0,1,0,0,6.7218,2.5172,0
0,1,0,0,7.0919,2.5172,0
0,1,0,0,7.4758,2.5172,0
0,1,0,0,7.874,2.5172,0
0,1,0,0,8.287,2.5172,0
0,1,0,0,8.7154,2.5172,0
0,1,0,0,9.1598,2.5172,0
0,1,0,0,9.6207,2.5172,0
0,1,0,0,10.099,2.5172,0
0,1,0,0,10.595,2.5172,0
0,1,0,0,11.109,2.5172,0
0,1,0,0,11.643,2.5172,0
0,1,0,0,12.196,2.5172,0
0,1,0,0,12.77,2.5172,0
0,1,0,0,13.365,2.5172,0
0,1,0,0,13.983,2.5172,0
0,1,0,0,14.623,2.5172,0
0,1,0,0,15.288,2.5172,0
0,1,0,0,15.977,2.5172,0
0,1,0,0,16.692,2.5172,0
0,1,0,0,17.433,2.5172,0
0,1,0,0,18.202,2.5172,0
0,1,0,0,19,2.5172,0
0,1,0,0,19.827,2.5172,0
0,1,0,0,20.685,2.5172,0
0,1,0,0,21.575,2.5172,0
0,1,0,0,22.499,2.5172,0
0,1,0,0,23.457,2.5172,0
0,1,0,0,24.45,2.5172,0
0,1,0,0,25.48,2.5172,0
0,1,0,0,26.549,2.5172,0
0,1,0,0,27.658,2.5172,0
0,1,0,0,28.807,2.5172,0
0,1,0,0,30,2.5172,0
0,1,0,0,2.3201,2.736,0
0,1,0,0,2.1213,2.736,0
0,1,0,0,2.5263,2.736,0
0,1,0,0,2.7401,2.736,0
0,1,0,0,2.962,2.736,0
0,1,0,0,3.192,2.736,0
0,1,0,0,3.4307,2.736,0
0,1,0,0,3.6782,2.736,0
0,1,0,0,3.935,2.736,0
0,1,0,0,4.2013,2.736,0
0,1,0,0,4.4776,2.736,0
0,1,0,0,4.7641,2.736,0
0,1,0,0,5.0613,2.736,0
0,1,0,0,5.3695,2.736,0
0,1,0,0,5.6893,2.736,0
0,1,0,0,6.021,2.736,0
0,1,0,0,6.365,2.736,0
0,1,0,0,6.7218,2.736,0
0,1,0,0,7.0919,2.736,0
0,1,0,0,7.4758,2.736,0
0,1,0,0,7.874,2.736,0
0,1,0,0,8.287,2.736,0
0,1,0,0,8.7154,2.736,0
0,1,0,0,9.1598,2.736,0
0,1,0,0,9.6207,2.736,0
0,1,0,0,10.099,2.736,0
0,1,0,0,10.595,2.736,0
0,1,0,0,11.109,2.736,0
0,1,0,0,11.643,2.736,0
0,1,0,0,12.196,2.736,0
0,1,0,0,12.77,2.736,0
0,1,0,0,13.365,2.736,0
0,1,0,0,13.983,2.736,0
0,1,0,0,14.623,2.736,0
0,1,0,0,15.288,2.736,0
0,1,0,0,15.977,2.736,0
0,1,0,0,16.692,2.736,0
0,1,0,0,17.433,2.736,0
0,1,0,0,18.202,2.736,0
0,1,0,0,19,2.736,0
0,1,0,0,19.827,2.736,0
0,1,0,0,20.685,2.736,0
0,1,0,0,21.575,2.736,0
0,1,0,0,22.499,2.736,0
0,1,0,0,23.457,2.736,0
0,1,0,0,24.45,2.736,0
0,1,0,0,25.48,2.736,0
0,1,0,0,26.549,2.736,0
0,1,0,0,27.658,2.736,0
0,1,0,0,28.807,2.736,0
0,1,0,0,30,2.736,0
0,1,0,0,2.3201,2.97,0
0,1,0,0,2.1213,2.97,0
0,1,0,0,2.5263,2.97,0
0,1,0,0,2.7401,2.97,0
0,1,0,0,2.962,2.97,0
0,1,0,0,3.192,2.97,0
0,1,0,0,3.4307,2.97,0
0,1,0,0,3.6782,2.97,0
0,1,0,0,3.935,2.97,0
0,1,0,0,4.2013,2.97,0
0,1,0,0,4.4776,2.97,0
0,1,0,0,4.7641,2.97,0
0,1,0,0,5.0613,2.97,0
0,1,0,0,5.3695,2.97,0
0,1,0,0,5.6893,2.97,0
0,1,0,0,6.021,2.97,0
0,1,0,0,6.365,2.97,0
0,1,0,0,6.7218,2.97,0
0,1,0,0,7.0919,2.97,0
0,1,0,0,7.4758,2.97,0
0,1,0,0,7.874,2.97,0
0,1,0,0,8.287,2.97,0
0,1,0,0,8.7154,2.97,0
0,1,0,0,9.1598,2.97,0
0,1,0,0,9.6207,2.97,0
0,1,0,0,10.099,2.97,0
0,1,0,0,10.595,2.97,0
0,1,0,0,11.109,2.97,0
0,1,0,0,11.643,2.97,0
0,1,0,0,12.196,2.97,0
0,1,0,0,12.77,2.97,0
0,1,0,0,13.365,2.97,0
0,1,0,0,13.983,2.97,0
0,1,0,0,14.623,2.97,0
0,1,0,0,15.288,2.97,0
0,1,0,0,15.977,2.97,0
0,1,0,0,16.692,2.97,0
0,1,0,0,17.433,2.97,0
0,1,0,0,18.202,2.97,0
0,1,0,0,19,2.97,0
0,1,0,0,19.827,2.97,0
0,1,0,0,20.685,2.97,0
0,1,0,0,21.575,2.97,0
0,1,0,0,22.499,2.97,0
0,1,0,0,23.457,2.97,0
0,1,0,0,24.45,2.97,0
0,1,0,0,25.48,2.97,0
0,1,0,0,26.549,2.97,0
0,1,0,0,27.658,2.97,0
0,1,0,0,28.807,2.97,0
0,1,0,0,30,2.97,0
0,1,0,0,2.3201,3.2202,0
0,1,0,0,2.1213,3.2202,0
0,1,0,0,2.5263,3.2202,0
0,1,0,0,2.7401,3.2202,0
0,1,0,0,2.962,3.2202,0
0,1,0,0,3.192,3.2202,0
0,1,0,0,3.4307,3.2202,0
0,1,0,0,3.6782,3.2202,0
0,1,0,0,3.935,3.2202,0
0,1,0,0,4.2013,3.2202,0
0,1,0,0,4.4776,3.2202,0
0,1,0,0,4.7641,3.2202,0
0,1,0,0,5.0613,3.2202,0
0,1,0,0,5.3695,3.2202,0
0,1,0,0,5.6893,3.2202,0
0,1,0,0,6.021,3.2202,0
0,1,0,0,6.365,3.2202,0
0,1,0,0,6.7218,3.2202,0
0,1,0,0,7.0919,3.2202,0
0,1,0,0,7.4758,3.2202,0
0,1,0,0,7.874,3.2202,0
0,1,0,0,8.287,3.2202,0
0,1,0,0,8.7154,3.2202,0
0,1,0,0,9.1598,3.2202,0
0,1,0,0,9.6207,3.2202,0
0,1,0,0,10.099,3.2202,0
0,1,0,0,10.595,3.2202,0
0,1,0,0,11.109,3.2202,0
0,1,0,0,11.643,3.2202,0
0,1,0,0,12.196,3.2202,0
0,1,0,0,12.77,3.2202,0
0,1,0,0,13.365,3.2202,0
0,1,0,0,13.983,3.2202,0
0,1,0,0,14.623,3.2202,0
0,1,0,0,15.288,3.2202,0
0,1,0,0,15.977,3.2202,0
0,1,0,0,16.692,3.2202,0
0,1,0,0,17.433,3.2202,0
0,1,0,0,18.202,3.2202,0
0,1,0,0,19,3.2202,0
0,1,0,0,19.827,3.2202,0
0,1,0,0,20.685,3.2202,0
0,1,0,0,21.575,3.2202,0
0,1,0,0,22.499,3.2202,0
0,1,0,0,23.457,3.2202,0
0,1,0,0,24.45,3.2202,0
0,1,0,0,25.48,3.2202,0
0,1,0,0,26.549,3.2202,0
0,1,0,0,27.658,3.2202,0
0,1,0,0,28.807,3.2202,0
0,1,0,0,30,3.2202,0
0,1,0,0,2.3201,3.4878,0
0,1,0,0,2.1213,3.4878,0
0,1,0,0,2.5263,3.4878,0
0,1,0,0,2.7401,3.4878,0
0,1,0,0,2.962,3.4878,0
0,1,0,0,3.192,3.4878,0
0,1,0,0,3.4307,3.4878,0
0,1,0,0,3.6782,3.4878,0
0,1,0,0,3.935,3.4878,0
0,1,0,0,4.2013,3.4878,0
0,1,0,0,4.4776,3.4878,0
0,1,0,0,4.7641,3.4878,0
0,1,0,0,5.0613,3.4878,0
0,1,0,0,5.3695,3.4878,0
0,1,0,0,5.6893,3.4878,0
0,1,0,0,6.021,3.4878,0
0,1,0,0,6.365,3.4878,0
0,1,0,0,6.7218,3.4878,0
0,1,0,0,7.0919,3.4878,0
0,1,0,0,7.4758,3.4878,0
0,1,0,0,7.874,3.4878,0
0,1,0,0,8.287,3.4878,0
0,1,0,0,8.7154,3.4878,0
0,1,0,0,9.1598,3.4878,0
0,1,0,0,9.6207,3.4878,0
0,1,0,0,10.099,3.4878,0
0,1,0,0,10.595,3.4878,0
0,1,0,0,11.109,3.4878,0
0,1,0,0,11.643,3.4878,0
0,1,0,0,12.196,3.4878,0
0,1,0,0,12.77,3.4878,0
0,1,0,0,13.365,3.4878,0
0,1,0,0,13.983,3.4878,0
0,1,0,0,14.623,3.4878,0
0,1,0,0,15.288,3.4878,0
0,1,0,0,15.977,3.4878,0
0,1,0,0,16.692,3.4878,0
0,1,0,0,17.433,3.4878,0
0,1,0,0,18.202,3.4878,0
0,1,0,0,19,3.4878,0
0,1,0,0,19.827,3.4878,0
0,1,0,0,20.685,3.4878,0
0,1,0,0,21.575,3.4878,0
0,1,0,0,22.499,3.4878,0
0,1,0,0,23.457,3.4878,0
0,1,0,0,24.45,3.4878,0
0,1,0,0,25.48,3.4878,0
0,1,0,0,26.549,3.4878,0
0,1,0,0,27.658,3.4878,0
0,1,0,0,28.807,3.4878,0
0,1,0,0,30,3.4878,0
0,1,0,0,2.3201,3.7739,0
0,1,0,0,2.1213,3.7739,0
0,1,0,0,2.5263,3.7739,0
0,1,0,0,2.7401,3.7739,0
0,1,0,0,2.962,3.7739,0
0,1,0,0,3.192,3.7739,0
0,1,0,0,3.4307,3.7739,0
0,1,0,0,3.6782,3.7739,0
0,1,0,0,3.935,3.7739,0
0,1,0,0,4.2013,3.7739,0
0,1,0,0,4.4776,3.7739,0
0,1,0,0,4.7641,3.7739,0
0,1,0,0,5.0613,3.7739,0
0,1,0,0,5.3695,3.7739,0
0,1,0,0,5.6893,3.7739,0
0,1,0,0,6.021,3.7739,0
0,1,0,0,6.365,3.7739,0
0,1,0,0,6.7218,3.7739,0
0,1,0,0,7.0919,3.7739,0
0,1,0,0,7.4758,3.7739,0
0,1,0,0,7.874,3.7739,0
0,1,0,0,8.287,3.7739,0
0,1,0,0,8.7154,3.7739,0
0,1,0,0,9.1598,3.7739,0
0,1,0,0,9.6207,3.7739,0
0,1,0,0,10.099,3.7739,0
0,1,0,0,10.595,3.7739,0
0,1,0,0,11.109,3.7739,0
0,1,0,0,11.643,3.7739,0
0,1,0,0,12.196,3.7739,0
0,1,0,0,12.77,3.7739,0
0,1,0,0,13.365,3.7739,0
0,1,0,0,13.983,3.7739,0
0,1,0,0,14.623,3.7739,0
0,1,0,0,15.288,3.7739,0
0,1,0,0,15.977,3.7739,0
0,1,0,0,16.692,3.7739,0
0,1,0,0,17.433,3.7739,0
0,1,0,0,18.202,3.7739,0
0,1,0,0,19,3.7739,0
0,1,0,0,19.827,3.7739,0
0,1,0,0,20.685,3.7739,0
0,1,0,0,21.575,3.7739,0
0,1,0,0,22.499,3.7739,0
0,1,0,0,23.457,3.7739,0
0,1,0,0,24.45,3.7739,0
0,1,0,0,25.48,3.7739,0
0,1,0,0,26.549,3.7739,0
0,1,0,0,27.658,3.7739,0
0,1,0,0,28.807,3.7739,0
0,1,0,0,30,3.7739,0
0,1,0,0,2.3201,4.08,0
0,1,0,0,2.1213,4.08,0
0,1,0,0,2.5263,4.08,0
0,1,0,0,2.7401,4.08,0
0,1,0,0,2.962,4.08,0
0,1,0,0,3.192,4.08,0
0,1,0,0,3.4307,4.08,0
0,1,0,0,3.6782,4.08,0
0,1,0,0,3.935,4.08,0
0,1,0,0,4.2013,4.08,0
0,1,0,0,4.4776,4.08,0
0,1,0,0,4.7641,4.08,0
0,1,0,0,5.0613,4.08,0
0,1,0,0,5.3695,4.08,0
0,1,0,0,5.6893,4.08,0
0,1,0,0,6.021,4.08,0
0,1,0,0,6.365,4.08,0
0,1,0,0,6.7218,4.08,0
0,1,0,0,7.0919,4.08,0
0,1,0,0,7.4758,4.08,0
0,1,0,0,7.874,4.08,0
0,1,0,0,8.287,4.08,0
0,1,0,0,8.7154,4.08,0
0,1,0,0,9.1598,4.08,0
0,1,0,0,9.6207,4.08,0
0,1,0,0,10.099,4.08,0
0,1,0,0,10.595,4.08,0
0,1,0,0,11.109,4.08,0
0,1,0,0,11.643,4.08,0
0,1,0,0,12.196,4.08,0
0,1,0,0,12.77,4.08,0
0,1,0,0,13.365,4.08,0
0,1,0,0,13.983,4.08,0
0,1,0,0,14.623,4.08,0
0,1,0,0,15.288,4.08,0
0,1,0,0,15.977,4.08,0
0,1,0,0,16.692,4.08,0
0,1,0,0,17.433,4.08,0
0,1,0,0,18.202,4.08,0
0,1,0,0,19,4.08,0
0,1,0,0,19.827,4.08,0
0,1,0,0,20.685,4.08,0
0,1,0,0,21.575,4.08,0
0,1,0,0,22.499,4.08,0
0,1,0,0,23.457,4.08,0
0,1,0,0,24.45,4.08,0
0,1,0,0,25.48,4.08,0
0,1,0,0,26.549,4.08,0
0,1,0,0,27.658,4.08,0
0,1,0,0,28.807,4.08,0
0,1,0,0,30,4.08,0
0,1,0,0,2.3201,4.4072,0
0,1,0,0,2.1213,4.4072,0
0,1,0,0,2.5263,4.4072,0
0,1,0,0,2.7401,4.4072,0
0,1,0,0,2.962,4.4072,0
0,1,0,0,3.192,4.4072,0
0,1,0,0,3.4307,4.4072,0
0,1,0,0,3.6782,4.4072,0
0,1,0,0,3.935,4.4072,0
0,1,0,0,4.2013,4.4072,0
0,1,0,0,4.4776,4.4072,0
0,1,0,0,4.7641,4.4072,0
0,1,0,0,5.0613,4.4072,0
0,1,0,0,5.3695,4.4072,0
0,1,0,0,5.6893,4.4072,0
0,1,0,0,6.021,4.4072,0
0,1,0,0,6.365,4.4072,0
0,1,0,0,6.7218,4.4072,0
0,1,0,0,7.0919,4.4072,0
0,1,0,0,7.4758,4.4072,0
0,1,0,0,7.874,4.4072,0
0,1,0,0,8.287,4.4072,0
0,1,0,0,8.7154,4.4072,0
0,1,0,0,9.1598,4.4072,0
0,1,0,0,9.6207,4.4072,0
0,1,0,0,10.099,4.4072,0
0,1,0,0,10.595,4.4072,0
0,1,0,0,11.109,4.4072,0
0,1,0,0,11.643,4.4072,0
0,1,0,0,12.196,4.4072,0
0,1,0,0,12.77,4.4072,0
0,1,0,0,13.365,4.4072,0
0,1,0,0,13.983,4.4072,0
0,1,0,0,14.623,4.4072,0
0,1,0,0,15.288,4.4072,0
0,1,0,0,15.977,4.4072,0
0,1,0,0,16.692,4.4072,0
0,1,0,0,17.433,4.4072,0
0,1,0,0,18.202,4.4072,0
0,1,0,0,19,4.4072,0
0,1,0,0,19.827,4.4072,0
0,1,0,0,20.685,4.4072,0
0,1,0,0,21.575,4.4072,0
0,1,0,0,22.499,4.4072,0
0,1,0,0,23.457,4.4072,0
